Force (N),Position (mm),Stress (MPa),Strain (%),Time (min)
0.00,0.00,0.00,0.00,0.00395
0.167,0.0200,0.00265,0.0571,0.0144
0.167,0.0411,0.00265,0.117,0.0249
0.167,0.0620,0.00265,0.177,0.0354
0.167,0.0828,0.00265,0.237,0.0459
0.183,0.104,0.00291,0.297,0.0564
0.333,0.125,0.00529,0.357,0.0669
0.333,0.146,0.00529,0.417,0.0774
0.333,0.167,0.00529,0.477,0.0879
0.333,0.188,0.00529,0.537,0.0984
0.333,0.209,0.00529,0.597,0.109
0.500,0.230,0.00794,0.657,0.119
0.500,0.251,0.00794,0.717,0.130
0.500,0.272,0.00794,0.777,0.140
0.500,0.293,0.00794,0.837,0.151
0.500,0.314,0.00794,0.897,0.161
0.667,0.335,0.0106,0.956,0.172
0.500,0.356,0.00794,1.02,0.182
0.667,0.377,0.0106,1.08,0.193
0.667,0.398,0.0106,1.14,0.203
0.667,0.419,0.0106,1.20,0.214
0.667,0.440,0.0106,1.26,0.224
0.667,0.461,0.0106,1.32,0.235
0.833,0.481,0.0132,1.38,0.245
0.667,0.503,0.0106,1.44,0.256
0.808,0.524,0.0128,1.50,0.266
0.833,0.545,0.0132,1.56,0.277
0.667,0.566,0.0106,1.62,0.287
0.833,0.586,0.0132,1.67,0.298
0.833,0.608,0.0132,1.74,0.308
0.833,0.628,0.0132,1.79,0.319
0.667,0.649,0.0106,1.86,0.329
0.773,0.671,0.0123,1.92,0.340
0.833,0.691,0.0132,1.97,0.350
0.833,0.712,0.0132,2.03,0.361
0.833,0.733,0.0132,2.09,0.371
0.833,0.755,0.0132,2.16,0.382
0.833,0.775,0.0132,2.22,0.392
0.833,0.796,0.0132,2.27,0.403
1.00,0.817,0.0159,2.33,0.413
1.00,0.838,0.0159,2.40,0.424
1.00,0.860,0.0159,2.46,0.434
0.971,0.880,0.0154,2.51,0.445
1.00,0.901,0.0159,2.57,0.455
1.00,0.922,0.0159,2.63,0.466
1.00,0.943,0.0159,2.69,0.476
1.00,0.965,0.0159,2.76,0.487
1.00,0.985,0.0159,2.81,0.497
1.12,1.01,0.0178,2.88,0.508
1.17,1.03,0.0185,2.93,0.518
1.17,1.05,0.0185,2.99,0.529
1.17,1.07,0.0185,3.06,0.539
1.17,1.09,0.0185,3.11,0.550
1.17,1.11,0.0185,3.17,0.560
1.17,1.13,0.0185,3.23,0.571
1.17,1.15,0.0185,3.30,0.581
1.33,1.17,0.0212,3.35,0.591
1.33,1.20,0.0212,3.41,0.602
1.33,1.22,0.0212,3.47,0.612
1.33,1.24,0.0212,3.53,0.623
1.33,1.26,0.0212,3.59,0.633
1.33,1.28,0.0212,3.66,0.644
1.33,1.30,0.0212,3.71,0.654
1.33,1.32,0.0212,3.77,0.665
1.35,1.34,0.0214,3.83,0.675
1.50,1.36,0.0238,3.89,0.686
1.50,1.38,0.0238,3.95,0.696
1.50,1.41,0.0238,4.01,0.707
1.67,1.43,0.0265,4.07,0.717
1.50,1.45,0.0238,4.13,0.728
1.50,1.47,0.0238,4.19,0.738
1.67,1.49,0.0265,4.25,0.749
1.67,1.51,0.0265,4.31,0.759
1.67,1.53,0.0265,4.37,0.770
1.67,1.55,0.0265,4.43,0.780
1.83,1.57,0.0291,4.49,0.791
1.83,1.59,0.0291,4.55,0.801
1.83,1.62,0.0291,4.61,0.812
1.83,1.64,0.0291,4.67,0.822
1.83,1.66,0.0291,4.73,0.833
1.83,1.68,0.0291,4.79,0.843
1.83,1.70,0.0291,4.85,0.854
1.87,1.72,0.0297,4.91,0.864
1.83,1.74,0.0291,4.97,0.875
1.83,1.76,0.0291,5.03,0.885
2.00,1.78,0.0317,5.09,0.896
1.83,1.80,0.0291,5.15,0.906
2.00,1.82,0.0317,5.21,0.917
2.00,1.85,0.0317,5.27,0.927
2.00,1.87,0.0317,5.33,0.938
2.00,1.89,0.0317,5.39,0.948
2.00,1.91,0.0317,5.45,0.959
2.17,1.93,0.0344,5.51,0.969
2.17,1.95,0.0344,5.57,0.980
2.17,1.97,0.0344,5.63,0.990
2.17,1.99,0.0344,5.69,1.00
2.17,2.01,0.0344,5.75,1.01
2.17,2.03,0.0344,5.81,1.02
2.17,2.06,0.0344,5.87,1.03
2.17,2.08,0.0344,5.93,1.04
2.17,2.10,0.0344,5.99,1.05
2.17,2.12,0.0344,6.05,1.06
2.17,2.14,0.0344,6.11,1.07
2.17,2.16,0.0344,6.17,1.08
2.17,2.18,0.0344,6.23,1.10
2.17,2.20,0.0344,6.29,1.11
2.17,2.22,0.0344,6.35,1.12
2.18,2.24,0.0345,6.41,1.13
2.33,2.27,0.0370,6.47,1.14
2.17,2.29,0.0344,6.53,1.15
2.33,2.31,0.0370,6.59,1.16
2.17,2.33,0.0344,6.65,1.17
2.33,2.35,0.0370,6.71,1.18
2.33,2.37,0.0370,6.77,1.19
2.33,2.39,0.0370,6.83,1.20
2.33,2.41,0.0370,6.89,1.21
2.33,2.43,0.0370,6.95,1.22
2.33,2.45,0.0370,7.01,1.23
2.33,2.48,0.0370,7.07,1.24
2.33,2.50,0.0370,7.13,1.25
2.33,2.52,0.0370,7.19,1.26
2.33,2.54,0.0370,7.25,1.27
2.33,2.56,0.0370,7.31,1.28
2.50,2.58,0.0397,7.37,1.29
2.33,2.60,0.0370,7.43,1.30
2.50,2.62,0.0397,7.49,1.32
2.33,2.64,0.0370,7.55,1.33
2.50,2.66,0.0397,7.61,1.34
2.50,2.69,0.0397,7.67,1.35
2.33,2.71,0.0370,7.73,1.36
2.50,2.73,0.0397,7.79,1.37
2.50,2.75,0.0397,7.85,1.38
2.50,2.77,0.0397,7.91,1.39
2.50,2.79,0.0397,7.97,1.40
2.50,2.81,0.0397,8.03,1.41
2.50,2.83,0.0397,8.09,1.42
2.67,2.85,0.0423,8.15,1.43
2.67,2.87,0.0423,8.21,1.44
2.67,2.90,0.0423,8.27,1.45
2.67,2.92,0.0423,8.33,1.46
2.67,2.94,0.0423,8.39,1.47
2.67,2.96,0.0423,8.45,1.48
2.67,2.98,0.0423,8.51,1.49
2.67,3.00,0.0423,8.57,1.50
2.67,3.02,0.0423,8.63,1.51
2.83,3.04,0.0450,8.69,1.53
2.67,3.06,0.0423,8.75,1.54
2.67,3.08,0.0423,8.81,1.55
2.83,3.10,0.0450,8.87,1.56
2.83,3.13,0.0450,8.93,1.57
2.83,3.15,0.0450,8.99,1.58
2.83,3.17,0.0450,9.05,1.59
2.83,3.19,0.0450,9.11,1.60
2.83,3.21,0.0450,9.17,1.61
2.83,3.23,0.0450,9.23,1.62
2.83,3.25,0.0450,9.29,1.63
2.83,3.27,0.0450,9.35,1.64
2.83,3.29,0.0450,9.41,1.65
2.83,3.32,0.0450,9.47,1.66
3.00,3.34,0.0476,9.53,1.67
3.00,3.36,0.0476,9.59,1.68
3.00,3.38,0.0476,9.65,1.69
3.00,3.40,0.0476,9.71,1.70
3.00,3.42,0.0476,9.77,1.71
3.00,3.44,0.0476,9.83,1.72
3.00,3.46,0.0476,9.89,1.74
3.00,3.48,0.0476,9.95,1.75
3.00,3.50,0.0476,10.0,1.76
3.00,3.52,0.0476,10.1,1.77
3.00,3.55,0.0476,10.1,1.78
3.00,3.57,0.0476,10.2,1.79
3.00,3.59,0.0476,10.2,1.80
3.00,3.61,0.0476,10.3,1.81
3.00,3.63,0.0476,10.4,1.82
3.00,3.65,0.0476,10.4,1.83
2.85,3.67,0.0452,10.5,1.84
3.00,3.69,0.0476,10.5,1.85
3.00,3.71,0.0476,10.6,1.86
2.83,3.73,0.0450,10.7,1.87
3.00,3.76,0.0476,10.7,1.88
3.00,3.78,0.0476,10.8,1.89
3.00,3.80,0.0476,10.8,1.90
3.00,3.82,0.0476,10.9,1.91
3.00,3.84,0.0476,11.0,1.92
3.00,3.86,0.0476,11.0,1.93
3.00,3.88,0.0476,11.1,1.94
3.00,3.90,0.0476,11.1,1.96
3.00,3.92,0.0476,11.2,1.97
3.00,3.94,0.0476,11.3,1.98
3.00,3.97,0.0476,11.3,1.99
3.00,3.99,0.0476,11.4,2.00
3.00,4.01,0.0476,11.4,2.01
3.00,4.03,0.0476,11.5,2.02
3.00,4.05,0.0476,11.6,2.03
3.17,4.07,0.0503,11.6,2.04
3.02,4.09,0.0480,11.7,2.05
3.17,4.11,0.0503,11.7,2.06
3.17,4.13,0.0503,11.8,2.07
3.17,4.15,0.0503,11.9,2.08
3.17,4.18,0.0503,11.9,2.09
3.17,4.20,0.0503,12.0,2.10
3.17,4.22,0.0503,12.0,2.11
3.17,4.24,0.0503,12.1,2.12
3.17,4.26,0.0503,12.2,2.13
3.28,4.28,0.0521,12.2,2.14
3.17,4.30,0.0503,12.3,2.15
3.17,4.32,0.0503,12.3,2.17
3.33,4.34,0.0529,12.4,2.18
3.33,4.36,0.0529,12.5,2.19
3.33,4.38,0.0529,12.5,2.20
3.33,4.41,0.0529,12.6,2.21
3.33,4.43,0.0529,12.6,2.22
3.33,4.45,0.0529,12.7,2.23
3.33,4.47,0.0529,12.8,2.24
3.33,4.49,0.0529,12.8,2.25
3.33,4.51,0.0529,12.9,2.26
3.33,4.53,0.0529,12.9,2.27
3.33,4.55,0.0529,13.0,2.28
3.33,4.57,0.0529,13.1,2.29
3.33,4.59,0.0529,13.1,2.30
3.33,4.62,0.0529,13.2,2.31
3.33,4.64,0.0529,13.2,2.32
3.33,4.66,0.0529,13.3,2.33
3.33,4.68,0.0529,13.4,2.34
3.44,4.70,0.0546,13.4,2.35
3.50,4.72,0.0556,13.5,2.36
3.50,4.74,0.0556,13.5,2.38
3.50,4.76,0.0556,13.6,2.39
3.50,4.78,0.0556,13.7,2.40
3.50,4.80,0.0556,13.7,2.41
3.50,4.83,0.0556,13.8,2.42
3.50,4.85,0.0556,13.8,2.43
3.50,4.87,0.0556,13.9,2.44
3.50,4.89,0.0556,14.0,2.45
3.50,4.91,0.0556,14.0,2.46
3.50,4.93,0.0556,14.1,2.47
3.50,4.95,0.0556,14.1,2.48
3.50,4.97,0.0556,14.2,2.49
3.67,4.99,0.0582,14.3,2.50
3.67,5.01,0.0582,14.3,2.51
3.67,5.04,0.0582,14.4,2.52
3.67,5.06,0.0582,14.4,2.53
3.67,5.08,0.0582,14.5,2.54
3.67,5.10,0.0582,14.6,2.55
3.67,5.12,0.0582,14.6,2.56
3.67,5.14,0.0582,14.7,2.57
3.50,5.16,0.0556,14.7,2.58
3.67,5.18,0.0582,14.8,2.60
3.67,5.20,0.0582,14.9,2.61
3.67,5.22,0.0582,14.9,2.62
3.67,5.25,0.0582,15.0,2.63
3.67,5.27,0.0582,15.0,2.64
3.83,5.29,0.0608,15.1,2.65
3.73,5.31,0.0592,15.2,2.66
3.83,5.33,0.0608,15.2,2.67
3.83,5.35,0.0608,15.3,2.68
3.67,5.37,0.0582,15.3,2.69
3.83,5.39,0.0608,15.4,2.70
3.83,5.41,0.0608,15.5,2.71
3.67,5.43,0.0582,15.5,2.72
3.83,5.46,0.0608,15.6,2.73
3.83,5.48,0.0608,15.6,2.74
3.83,5.50,0.0608,15.7,2.75
3.83,5.52,0.0608,15.8,2.76
3.83,5.54,0.0608,15.8,2.77
3.83,5.56,0.0608,15.9,2.78
3.83,5.58,0.0608,15.9,2.79
3.83,5.60,0.0608,16.0,2.81
3.83,5.62,0.0608,16.1,2.82
3.83,5.64,0.0608,16.1,2.83
3.83,5.66,0.0608,16.2,2.84
3.83,5.69,0.0608,16.2,2.85
3.83,5.71,0.0608,16.3,2.86
3.83,5.73,0.0608,16.4,2.87
3.83,5.75,0.0608,16.4,2.88
3.83,5.77,0.0608,16.5,2.89
3.83,5.79,0.0608,16.5,2.90
3.98,5.81,0.0632,16.6,2.91
3.83,5.83,0.0608,16.7,2.92
3.83,5.85,0.0608,16.7,2.93
3.83,5.87,0.0608,16.8,2.94
3.83,5.90,0.0608,16.8,2.95
3.83,5.92,0.0608,16.9,2.96
3.83,5.94,0.0608,17.0,2.97
4.00,5.96,0.0635,17.0,2.98
3.83,5.98,0.0608,17.1,2.99
4.00,6.00,0.0635,17.1,3.00
4.00,6.02,0.0635,17.2,3.02
4.00,6.04,0.0635,17.3,3.03
4.00,6.06,0.0635,17.3,3.04
3.83,6.08,0.0608,17.4,3.05
4.00,6.11,0.0635,17.4,3.06
4.00,6.13,0.0635,17.5,3.07
4.00,6.15,0.0635,17.6,3.08
4.00,6.17,0.0635,17.6,3.09
4.00,6.19,0.0635,17.7,3.10
4.00,6.21,0.0635,17.7,3.11
4.00,6.23,0.0635,17.8,3.12
4.00,6.25,0.0635,17.9,3.13
4.00,6.27,0.0635,17.9,3.14
4.00,6.29,0.0635,18.0,3.15
4.00,6.32,0.0635,18.0,3.16
4.00,6.34,0.0635,18.1,3.17
4.00,6.36,0.0635,18.2,3.18
4.00,6.38,0.0635,18.2,3.19
4.00,6.40,0.0635,18.3,3.20
4.17,6.42,0.0661,18.3,3.21
4.17,6.44,0.0661,18.4,3.22
4.17,6.46,0.0661,18.5,3.24
4.17,6.48,0.0661,18.5,3.25
4.17,6.50,0.0661,18.6,3.26
4.33,6.53,0.0688,18.6,3.27
4.33,6.55,0.0688,18.7,3.28
4.33,6.57,0.0688,18.8,3.29
4.33,6.59,0.0688,18.8,3.30
4.33,6.61,0.0688,18.9,3.31
4.33,6.63,0.0688,18.9,3.32
4.33,6.65,0.0688,19.0,3.33
4.50,6.67,0.0714,19.1,3.34
4.50,6.69,0.0714,19.1,3.35
4.50,6.71,0.0714,19.2,3.36
4.50,6.73,0.0714,19.2,3.37
4.50,6.76,0.0714,19.3,3.38
4.67,6.78,0.0741,19.4,3.39
4.67,6.80,0.0741,19.4,3.40
4.67,6.82,0.0741,19.5,3.41
4.67,6.84,0.0741,19.5,3.42
4.67,6.86,0.0741,19.6,3.43
4.67,6.88,0.0741,19.7,3.45
4.67,6.90,0.0741,19.7,3.46
4.80,6.92,0.0762,19.8,3.47
4.83,6.95,0.0767,19.8,3.48
4.83,6.97,0.0767,19.9,3.49
4.83,6.99,0.0767,20.0,3.50
4.83,7.01,0.0767,20.0,3.51
5.00,7.03,0.0794,20.1,3.52
5.00,7.05,0.0794,20.1,3.53
5.00,7.07,0.0794,20.2,3.54
5.17,7.09,0.0820,20.3,3.55
5.00,7.11,0.0794,20.3,3.56
5.17,7.13,0.0820,20.4,3.57
5.17,7.15,0.0820,20.4,3.58
5.17,7.18,0.0820,20.5,3.59
5.17,7.20,0.0820,20.6,3.60
5.17,7.22,0.0820,20.6,3.61
5.17,7.24,0.0820,20.7,3.62
5.17,7.26,0.0820,20.7,3.63
5.17,7.28,0.0820,20.8,3.64
5.33,7.30,0.0847,20.9,3.66
5.25,7.32,0.0833,20.9,3.67
5.33,7.34,0.0847,21.0,3.68
5.33,7.36,0.0847,21.0,3.69
5.33,7.39,0.0847,21.1,3.70
5.33,7.41,0.0847,21.2,3.71
5.50,7.43,0.0873,21.2,3.72
5.44,7.45,0.0864,21.3,3.73
5.50,7.47,0.0873,21.3,3.74
5.50,7.49,0.0873,21.4,3.75
5.50,7.51,0.0873,21.5,3.76
5.50,7.53,0.0873,21.5,3.77
5.50,7.55,0.0873,21.6,3.78
5.50,7.57,0.0873,21.6,3.79
5.67,7.60,0.0899,21.7,3.80
5.67,7.62,0.0899,21.8,3.81
5.67,7.64,0.0899,21.8,3.82
5.67,7.66,0.0899,21.9,3.83
5.67,7.68,0.0899,21.9,3.84
5.67,7.70,0.0899,22.0,3.85
5.67,7.72,0.0899,22.1,3.86
5.83,7.74,0.0926,22.1,3.88
5.83,7.76,0.0926,22.2,3.89
5.83,7.78,0.0926,22.2,3.90
5.83,7.80,0.0926,22.3,3.91
6.00,7.83,0.0952,22.4,3.92
5.83,7.85,0.0926,22.4,3.93
6.00,7.87,0.0952,22.5,3.94
6.00,7.89,0.0952,22.5,3.95
6.00,7.91,0.0952,22.6,3.96
6.00,7.93,0.0952,22.7,3.97
6.17,7.95,0.0979,22.7,3.98
6.00,7.97,0.0952,22.8,3.99
6.17,7.99,0.0979,22.8,4.00
6.17,8.02,0.0979,22.9,4.01
6.17,8.04,0.0979,23.0,4.02
6.17,8.06,0.0979,23.0,4.03
6.17,8.08,0.0979,23.1,4.04
6.27,8.10,0.0995,23.1,4.05
6.33,8.12,0.101,23.2,4.06
6.33,8.14,0.101,23.3,4.07
6.33,8.16,0.101,23.3,4.09
6.33,8.18,0.101,23.4,4.10
6.33,8.20,0.101,23.4,4.11
6.50,8.22,0.103,23.5,4.12
6.50,8.25,0.103,23.6,4.13
6.50,8.27,0.103,23.6,4.14
6.50,8.29,0.103,23.7,4.15
6.50,8.31,0.103,23.7,4.16
6.50,8.33,0.103,23.8,4.17
6.53,8.35,0.104,23.9,4.18
6.67,8.37,0.106,23.9,4.19
6.67,8.39,0.106,24.0,4.20
6.67,8.41,0.106,24.0,4.21
6.67,8.43,0.106,24.1,4.22
6.67,8.46,0.106,24.2,4.23
6.67,8.48,0.106,24.2,4.24
6.83,8.50,0.108,24.3,4.25
6.83,8.52,0.108,24.3,4.26
6.83,8.54,0.108,24.4,4.27
6.83,8.56,0.108,24.5,4.28
6.83,8.58,0.108,24.5,4.30
7.00,8.60,0.111,24.6,4.31
6.83,8.62,0.108,24.6,4.32
7.00,8.64,0.111,24.7,4.33
7.00,8.66,0.111,24.8,4.34
7.00,8.69,0.111,24.8,4.35
7.17,8.71,0.114,24.9,4.36
7.17,8.73,0.114,24.9,4.37
7.17,8.75,0.114,25.0,4.38
7.33,8.77,0.116,25.1,4.39
7.33,8.79,0.116,25.1,4.40
7.33,8.81,0.116,25.2,4.41
7.50,8.83,0.119,25.2,4.42
7.50,8.85,0.119,25.3,4.43
7.67,8.88,0.122,25.4,4.44
7.67,8.90,0.122,25.4,4.45
7.67,8.92,0.122,25.5,4.46
7.67,8.94,0.122,25.5,4.47
7.83,8.96,0.124,25.6,4.48
7.83,8.98,0.124,25.7,4.49
7.83,9.00,0.124,25.7,4.50
8.00,9.02,0.127,25.8,4.52
8.00,9.04,0.127,25.8,4.53
8.17,9.06,0.130,25.9,4.54
8.17,9.09,0.130,26.0,4.55
8.33,9.11,0.132,26.0,4.56
8.33,9.13,0.132,26.1,4.57
8.33,9.15,0.132,26.1,4.58
8.50,9.17,0.135,26.2,4.59
8.50,9.19,0.135,26.3,4.60
8.67,9.21,0.138,26.3,4.61
8.67,9.23,0.138,26.4,4.62
8.67,9.25,0.138,26.4,4.63
8.83,9.27,0.140,26.5,4.64
9.00,9.29,0.143,26.6,4.65
9.00,9.32,0.143,26.6,4.66
9.10,9.34,0.144,26.7,4.67
9.17,9.36,0.146,26.7,4.68
9.17,9.38,0.146,26.8,4.69
9.17,9.40,0.146,26.9,4.70
9.33,9.42,0.148,26.9,4.71
9.33,9.44,0.148,27.0,4.73
9.50,9.46,0.151,27.0,4.74
9.50,9.48,0.151,27.1,4.75
9.50,9.50,0.151,27.2,4.76
9.67,9.53,0.153,27.2,4.77
9.67,9.55,0.154,27.3,4.78
9.83,9.57,0.156,27.3,4.79
9.83,9.59,0.156,27.4,4.80
10.0,9.61,0.159,27.5,4.81
10.2,9.63,0.161,27.5,4.82
10.2,9.65,0.161,27.6,4.83
10.2,9.67,0.162,27.6,4.84
10.3,9.69,0.164,27.7,4.85
10.5,9.71,0.167,27.8,4.86
10.5,9.74,0.167,27.8,4.87
10.7,9.76,0.169,27.9,4.88
10.7,9.78,0.169,27.9,4.89
10.8,9.80,0.172,28.0,4.90
10.8,9.82,0.172,28.1,4.91
11.0,9.84,0.175,28.1,4.92
11.2,9.86,0.177,28.2,4.94
11.3,9.88,0.179,28.2,4.95
11.3,9.90,0.180,28.3,4.96
11.5,9.92,0.183,28.4,4.97
11.5,9.95,0.183,28.4,4.98
11.7,9.97,0.185,28.5,4.99
11.7,9.99,0.185,28.5,5.00
11.8,10.0,0.188,28.6,5.01
11.8,10.0,0.188,28.7,5.02
12.0,10.1,0.190,28.7,5.03
12.0,10.1,0.191,28.8,5.04
12.2,10.1,0.193,28.8,5.05
12.3,10.1,0.196,28.9,5.06
12.3,10.1,0.196,29.0,5.07
12.5,10.2,0.198,29.0,5.08
12.5,10.2,0.198,29.1,5.09
12.8,10.2,0.203,29.1,5.10
12.8,10.2,0.204,29.2,5.11
13.0,10.2,0.206,29.3,5.12
13.2,10.3,0.209,29.3,5.13
13.4,10.3,0.212,29.4,5.14
13.5,10.3,0.214,29.4,5.16
13.7,10.3,0.217,29.5,5.17
13.8,10.3,0.220,29.6,5.18
13.8,10.4,0.220,29.6,5.19
14.0,10.4,0.222,29.7,5.20
14.0,10.4,0.222,29.7,5.21
14.3,10.4,0.228,29.8,5.22
14.5,10.4,0.230,29.9,5.23
14.5,10.5,0.230,29.9,5.24
14.7,10.5,0.233,30.0,5.25
14.7,10.5,0.233,30.0,5.26
14.8,10.5,0.235,30.1,5.27
15.0,10.6,0.238,30.2,5.28
15.0,10.6,0.239,30.2,5.29
15.3,10.6,0.243,30.3,5.30
15.3,10.6,0.243,30.3,5.31
15.7,10.6,0.249,30.4,5.32
15.8,10.7,0.251,30.5,5.33
16.2,10.7,0.257,30.5,5.34
16.3,10.7,0.259,30.6,5.35
16.5,10.7,0.262,30.6,5.37
16.8,10.7,0.267,30.7,5.38
17.0,10.8,0.270,30.8,5.39
17.2,10.8,0.272,30.8,5.40
17.5,10.8,0.278,30.9,5.41
17.7,10.8,0.280,30.9,5.42
17.8,10.8,0.283,31.0,5.43
18.0,10.9,0.286,31.1,5.44
18.2,10.9,0.288,31.1,5.45
18.5,10.9,0.294,31.2,5.46
18.5,10.9,0.294,31.2,5.47
18.8,11.0,0.299,31.3,5.48
19.0,11.0,0.302,31.4,5.49
19.2,11.0,0.304,31.4,5.50
19.3,11.0,0.307,31.5,5.51
19.5,11.0,0.310,31.5,5.52
19.7,11.1,0.313,31.6,5.53
20.0,11.1,0.317,31.7,5.54
20.2,11.1,0.320,31.7,5.55
20.5,11.1,0.325,31.8,5.56
20.7,11.1,0.328,31.8,5.58
20.8,11.2,0.331,31.9,5.59
21.2,11.2,0.336,32.0,5.60
21.3,11.2,0.339,32.0,5.61
21.5,11.2,0.341,32.1,5.62
21.7,11.2,0.344,32.1,5.63
22.0,11.3,0.349,32.2,5.64
22.2,11.3,0.352,32.3,5.65
22.5,11.3,0.357,32.3,5.66
22.7,11.3,0.360,32.4,5.67
23.0,11.4,0.365,32.4,5.68
23.3,11.4,0.369,32.5,5.69
23.5,11.4,0.373,32.6,5.70
23.7,11.4,0.376,32.6,5.71
23.8,11.4,0.378,32.7,5.72
24.2,11.5,0.384,32.7,5.73
24.5,11.5,0.389,32.8,5.74
24.8,11.5,0.394,32.9,5.75
25.2,11.5,0.399,32.9,5.76
25.3,11.5,0.402,33.0,5.77
25.7,11.6,0.407,33.0,5.78
26.0,11.6,0.413,33.1,5.80
26.3,11.6,0.418,33.2,5.81
26.5,11.6,0.421,33.2,5.82
26.8,11.6,0.426,33.3,5.83
27.2,11.7,0.431,33.3,5.84
27.3,11.7,0.434,33.4,5.85
27.8,11.7,0.442,33.5,5.86
28.0,11.7,0.444,33.5,5.87
28.2,11.7,0.447,33.6,5.88
28.5,11.8,0.452,33.6,5.89
28.8,11.8,0.458,33.7,5.90
29.0,11.8,0.460,33.8,5.91
29.3,11.8,0.466,33.8,5.92
29.5,11.9,0.468,33.9,5.93
29.8,11.9,0.474,33.9,5.94
30.3,11.9,0.481,34.0,5.95
30.5,11.9,0.484,34.1,5.96
30.8,11.9,0.489,34.1,5.97
31.2,12.0,0.495,34.2,5.98
31.5,12.0,0.500,34.2,5.99
31.7,12.0,0.503,34.3,6.01
32.0,12.0,0.508,34.4,6.02
32.3,12.0,0.513,34.4,6.03
32.8,12.1,0.521,34.5,6.04
33.2,12.1,0.526,34.5,6.05
33.5,12.1,0.532,34.6,6.06
33.7,12.1,0.534,34.6,6.07
34.2,12.1,0.542,34.7,6.08
34.3,12.2,0.545,34.8,6.09
34.7,12.2,0.550,34.8,6.10
35.2,12.2,0.558,34.9,6.11
35.5,12.2,0.563,34.9,6.12
35.9,12.3,0.570,35.0,6.13
36.2,12.3,0.574,35.1,6.14
36.7,12.3,0.582,35.1,6.15
37.0,12.3,0.587,35.2,6.16
37.3,12.3,0.593,35.2,6.17
37.8,12.4,0.601,35.3,6.18
38.2,12.4,0.606,35.4,6.19
38.7,12.4,0.614,35.4,6.20
39.2,12.4,0.622,35.5,6.22
39.7,12.4,0.630,35.5,6.23
40.0,12.5,0.635,35.6,6.24
40.5,12.5,0.643,35.7,6.25
41.0,12.5,0.651,35.7,6.26
41.5,12.5,0.659,35.8,6.27
41.8,12.5,0.664,35.8,6.28
42.2,12.6,0.669,35.9,6.29
42.7,12.6,0.677,36.0,6.30
43.1,12.6,0.684,36.0,6.31
43.5,12.6,0.690,36.1,6.32
44.2,12.7,0.701,36.1,6.33
44.5,12.7,0.707,36.2,6.34
45.0,12.7,0.714,36.3,6.35
45.5,12.7,0.722,36.3,6.36
46.2,12.7,0.733,36.4,6.37
46.7,12.8,0.741,36.4,6.38
47.2,12.8,0.749,36.5,6.39
47.7,12.8,0.757,36.6,6.40
48.2,12.8,0.765,36.6,6.41
48.7,12.8,0.772,36.7,6.42
49.2,12.9,0.780,36.7,6.44
49.7,12.9,0.788,36.8,6.45
50.2,12.9,0.796,36.9,6.46
50.7,12.9,0.804,36.9,6.47
51.2,12.9,0.812,37.0,6.48
51.6,13.0,0.819,37.0,6.49
52.0,13.0,0.825,37.1,6.50
52.5,13.0,0.833,37.2,6.51
53.0,13.0,0.841,37.2,6.52
53.2,13.1,0.845,37.3,6.53
53.8,13.1,0.854,37.3,6.54
54.4,13.1,0.864,37.4,6.55
54.8,13.1,0.870,37.5,6.56
55.4,13.1,0.879,37.5,6.57
55.8,13.2,0.886,37.6,6.58
56.3,13.2,0.894,37.6,6.59
57.0,13.2,0.905,37.7,6.60
57.5,13.2,0.913,37.8,6.61
57.9,13.2,0.919,37.8,6.62
58.5,13.3,0.929,37.9,6.63
59.0,13.3,0.937,37.9,6.65
59.7,13.3,0.947,38.0,6.66
60.0,13.3,0.952,38.1,6.67
60.6,13.3,0.962,38.1,6.68
61.2,13.4,0.971,38.2,6.69
61.6,13.4,0.978,38.2,6.70
62.3,13.4,0.989,38.3,6.71
62.8,13.4,0.997,38.4,6.72
63.3,13.4,1.01,38.4,6.73
63.8,13.5,1.01,38.5,6.74
64.4,13.5,1.02,38.5,6.75
64.8,13.5,1.03,38.6,6.76
65.5,13.5,1.04,38.7,6.77
66.0,13.6,1.05,38.7,6.78
66.5,13.6,1.06,38.8,6.79
67.2,13.6,1.07,38.8,6.80
67.7,13.6,1.07,38.9,6.81
68.2,13.6,1.08,39.0,6.82
68.8,13.7,1.09,39.0,6.83
69.3,13.7,1.10,39.1,6.84
70.0,13.7,1.11,39.1,6.86
70.5,13.7,1.12,39.2,6.87
71.0,13.7,1.13,39.3,6.88
71.7,13.8,1.14,39.3,6.89
72.2,13.8,1.15,39.4,6.90
72.7,13.8,1.15,39.4,6.91
73.2,13.8,1.16,39.5,6.92
73.7,13.8,1.17,39.6,6.93
74.3,13.9,1.18,39.6,6.94
74.8,13.9,1.19,39.7,6.95
75.3,13.9,1.20,39.7,6.96
75.8,13.9,1.20,39.8,6.97
76.3,14.0,1.21,39.9,6.98
76.7,14.0,1.22,39.9,6.99
77.2,14.0,1.22,40.0,7.00
77.8,14.0,1.24,40.0,7.01
78.3,14.0,1.24,40.1,7.02
78.8,14.1,1.25,40.2,7.03
79.3,14.1,1.26,40.2,7.04
79.8,14.1,1.27,40.3,7.05
80.5,14.1,1.28,40.3,7.06
81.0,14.1,1.29,40.4,7.08
81.5,14.2,1.29,40.5,7.09
82.2,14.2,1.30,40.5,7.10
82.8,14.2,1.31,40.6,7.11
